KEGGID	ENTREZID	DESCRPTION
29063	hsa05168	147686	Herpes simplex virus 1 infection
29064	hsa05168	147687	Herpes simplex virus 1 infection
29065	hsa05168	147694	Herpes simplex virus 1 infection
29066	hsa05168	147741	Herpes simplex virus 1 infection
29067	hsa05168	147837	Herpes simplex virus 1 infection
29068	hsa05168	147923	Herpes simplex virus 1 infection
29069	hsa05168	147929	Herpes simplex virus 1 infection
29070	hsa05168	147948	Herpes simplex virus 1 infection
29071	hsa05168	147949	Herpes simplex virus 1 infection
29072	hsa05168	148022	Herpes simplex virus 1 infection
29073	hsa05168	148103	Herpes simplex virus 1 infection
29074	hsa05168	148156	Herpes simplex virus 1 infection
29075	hsa05168	148198	Herpes simplex virus 1 infection
29076	hsa05168	148206	Herpes simplex virus 1 infection
29077	hsa05168	148254	Herpes simplex virus 1 infection
29078	hsa05168	148266	Herpes simplex virus 1 infection
29079	hsa05168	148268	Herpes simplex virus 1 infection
29080	hsa05168	152687	Herpes simplex virus 1 infection
29081	hsa05168	155054	Herpes simplex virus 1 infection
29082	hsa05168	155061	Herpes simplex virus 1 infection
29083	hsa05168	158431	Herpes simplex virus 1 infection
29084	hsa05168	1616	Herpes simplex virus 1 infection
29085	hsa05168	162239	Herpes simplex virus 1 infection
29086	hsa05168	162655	Herpes simplex virus 1 infection
29087	hsa05168	162962	Herpes simplex virus 1 infection
29088	hsa05168	162963	Herpes simplex virus 1 infection
29089	hsa05168	162966	Herpes simplex virus 1 infection
29090	hsa05168	162967	Herpes simplex virus 1 infection
29091	hsa05168	162972	Herpes simplex virus 1 infection
29092	hsa05168	162993	Herpes simplex virus 1 infection
29093	hsa05168	163049	Herpes simplex virus 1 infection
29094	hsa05168	163050	Herpes simplex virus 1 infection
29095	hsa05168	163051	Herpes simplex virus 1 infection
29096	hsa05168	163059	Herpes simplex virus 1 infection
29097	hsa05168	163071	Herpes simplex virus 1 infection
29098	hsa05168	163081	Herpes simplex virus 1 infection
29099	hsa05168	163087	Herpes simplex virus 1 infection
29100	hsa05168	163131	Herpes simplex virus 1 infection
29101	hsa05168	163223	Herpes simplex virus 1 infection
29102	hsa05168	163227	Herpes simplex virus 1 infection
29103	hsa05168	163255	Herpes simplex virus 1 infection
29104	hsa05168	168417	Herpes simplex virus 1 infection
29105	hsa05168	169270	Herpes simplex virus 1 infection
29106	hsa05168	169841	Herpes simplex virus 1 infection
29107	hsa05168	170959	Herpes simplex virus 1 infection
29108	hsa05168	170960	Herpes simplex virus 1 infection
29109	hsa05168	171392	Herpes simplex virus 1 infection
29110	hsa05168	1965	Herpes simplex virus 1 infection
29111	hsa05168	1967	Herpes simplex virus 1 infection
29112	hsa05168	197320	Herpes simplex virus 1 infection
29113	hsa05168	1978	Herpes simplex virus 1 infection
29114	hsa05168	199692	Herpes simplex virus 1 infection
29115	hsa05168	199704	Herpes simplex virus 1 infection
29116	hsa05168	201514	Herpes simplex virus 1 infection
29117	hsa05168	207	Herpes simplex virus 1 infection
29118	hsa05168	208	Herpes simplex virus 1 infection
29119	hsa05168	219749	Herpes simplex virus 1 infection
29120	hsa05168	22835	Herpes simplex virus 1 infection
29121	hsa05168	22869	Herpes simplex virus 1 infection
29122	hsa05168	23118	Herpes simplex virus 1 infection
29123	hsa05168	23586	Herpes simplex virus 1 infection
29124	hsa05168	2475	Herpes simplex virus 1 infection
29125	hsa05168	253639	Herpes simplex virus 1 infection
29126	hsa05168	255403	Herpes simplex virus 1 infection
29127	hsa05168	256051	Herpes simplex virus 1 infection
29128	hsa05168	25799	Herpes simplex virus 1 infection
29129	hsa05168	25833	Herpes simplex virus 1 infection
29130	hsa05168	25888	Herpes simplex virus 1 infection
29131	hsa05168	26149	Herpes simplex virus 1 infection
29132	hsa05168	26152	Herpes simplex virus 1 infection
29133	hsa05168	26974	Herpes simplex virus 1 infection
29134	hsa05168	27102	Herpes simplex virus 1 infection
29135	hsa05168	27153	Herpes simplex virus 1 infection
29136	hsa05168	27300	Herpes simplex virus 1 infection
29137	hsa05168	282890	Herpes simplex virus 1 infection
29138	hsa05168	284306	Herpes simplex virus 1 infection
29139	hsa05168	284307	Herpes simplex virus 1 infection
29140	hsa05168	284323	Herpes simplex virus 1 infection
29141	hsa05168	284349	Herpes simplex virus 1 infection
29142	hsa05168	284370	Herpes simplex virus 1 infection
29143	hsa05168	284371	Herpes simplex virus 1 infection
29144	hsa05168	284390	Herpes simplex virus 1 infection
29145	hsa05168	284406	Herpes simplex virus 1 infection
29146	hsa05168	284459	Herpes simplex virus 1 infection
29147	hsa05168	285267	Herpes simplex virus 1 infection
29148	hsa05168	285268	Herpes simplex virus 1 infection
29149	hsa05168	285676	Herpes simplex virus 1 infection
29150	hsa05168	286075	Herpes simplex virus 1 infection
29151	hsa05168	29110	Herpes simplex virus 1 infection
29152	hsa05168	2923	Herpes simplex virus 1 infection
29153	hsa05168	29915	Herpes simplex virus 1 infection
29154	hsa05168	29990	Herpes simplex virus 1 infection
29155	hsa05168	29992	Herpes simplex virus 1 infection
29156	hsa05168	3054	Herpes simplex virus 1 infection
29157	hsa05168	30832	Herpes simplex virus 1 infection
29158	hsa05168	3105	Herpes simplex virus 1 infection
29159	hsa05168	3106	Herpes simplex virus 1 infection
29160	hsa05168	3107	Herpes simplex virus 1 infection
29161	hsa05168	3108	Herpes simplex virus 1 infection
29162	hsa05168	3109	Herpes simplex virus 1 infection
29163	hsa05168	3111	Herpes simplex virus 1 infection
29164	hsa05168	3112	Herpes simplex virus 1 infection
29165	hsa05168	3113	Herpes simplex virus 1 infection
29166	hsa05168	3115	Herpes simplex virus 1 infection
29167	hsa05168	3117	Herpes simplex virus 1 infection
29168	hsa05168	3118	Herpes simplex virus 1 infection
29169	hsa05168	3119	Herpes simplex virus 1 infection
29170	hsa05168	3122	Herpes simplex virus 1 infection
29171	hsa05168	3123	Herpes simplex virus 1 infection
29172	hsa05168	3125	Herpes simplex virus 1 infection
29173	hsa05168	3126	Herpes simplex virus 1 infection
29174	hsa05168	3127	Herpes simplex virus 1 infection
29175	hsa05168	3133	Herpes simplex virus 1 infection
29176	hsa05168	3134	Herpes simplex virus 1 infection
29177	hsa05168	3135	Herpes simplex virus 1 infection
29178	hsa05168	317	Herpes simplex virus 1 infection
29179	hsa05168	329	Herpes simplex virus 1 infection
29180	hsa05168	330	Herpes simplex virus 1 infection
29181	hsa05168	339318	Herpes simplex virus 1 infection
29182	hsa05168	339327	Herpes simplex virus 1 infection
29183	hsa05168	339559	Herpes simplex virus 1 infection
29184	hsa05168	340061	Herpes simplex virus 1 infection
29185	hsa05168	340252	Herpes simplex virus 1 infection
29186	hsa05168	340385	Herpes simplex virus 1 infection
29187	hsa05168	342892	Herpes simplex virus 1 infection
29188	hsa05168	342908	Herpes simplex virus 1 infection
29189	hsa05168	342909	Herpes simplex virus 1 infection
29190	hsa05168	342926	Herpes simplex virus 1 infection
29191	hsa05168	3439	Herpes simplex virus 1 infection
29192	hsa05168	3440	Herpes simplex virus 1 infection
29193	hsa05168	3441	Herpes simplex virus 1 infection
29194	hsa05168	3442	Herpes simplex virus 1 infection
29195	hsa05168	3443	Herpes simplex virus 1 infection
29196	hsa05168	3444	Herpes simplex virus 1 infection
29197	hsa05168	3445	Herpes simplex virus 1 infection
29198	hsa05168	3446	Herpes simplex virus 1 infection
29199	hsa05168	3447	Herpes simplex virus 1 infection
29200	hsa05168	344787	Herpes simplex virus 1 infection
29201	hsa05168	3448	Herpes simplex virus 1 infection
29202	hsa05168	3449	Herpes simplex virus 1 infection
29203	hsa05168	3451	Herpes simplex virus 1 infection
29204	hsa05168	3452	Herpes simplex virus 1 infection
29205	hsa05168	3454	Herpes simplex virus 1 infection
29206	hsa05168	345462	Herpes simplex virus 1 infection
29207	hsa05168	3455	Herpes simplex virus 1 infection
29208	hsa05168	3456	Herpes simplex virus 1 infection
29209	hsa05168	3458	Herpes simplex virus 1 infection
29210	hsa05168	3459	Herpes simplex virus 1 infection
29211	hsa05168	3460	Herpes simplex virus 1 infection
29212	hsa05168	346171	Herpes simplex virus 1 infection
29213	hsa05168	347344	Herpes simplex virus 1 infection
29214	hsa05168	348327	Herpes simplex virus 1 infection
29215	hsa05168	349075	Herpes simplex virus 1 infection
29216	hsa05168	353088	Herpes simplex virus 1 infection
29217	hsa05168	353355	Herpes simplex virus 1 infection
29218	hsa05168	355	Herpes simplex virus 1 infection
29219	hsa05168	3551	Herpes simplex virus 1 infection
29220	hsa05168	3553	Herpes simplex virus 1 infection
29221	hsa05168	356	Herpes simplex virus 1 infection
29222	hsa05168	3569	Herpes simplex virus 1 infection
29223	hsa05168	3592	Herpes simplex virus 1 infection
29224	hsa05168	3593	Herpes simplex virus 1 infection
29225	hsa05168	3654	Herpes simplex virus 1 infection
29226	hsa05168	3661	Herpes simplex virus 1 infection
29227	hsa05168	3665	Herpes simplex virus 1 infection
29228	hsa05168	3678	Herpes simplex virus 1 infection
29229	hsa05168	3690	Herpes simplex virus 1 infection
29230	hsa05168	3716	Herpes simplex virus 1 infection
29231	hsa05168	3717	Herpes simplex virus 1 infection
29232	hsa05168	374879	Herpes simplex virus 1 infection
29233	hsa05168	374899	Herpes simplex virus 1 infection
29234	hsa05168	374900	Herpes simplex virus 1 infection
29235	hsa05168	374928	Herpes simplex virus 1 infection
29236	hsa05168	388536	Herpes simplex virus 1 infection
29237	hsa05168	388558	Herpes simplex virus 1 infection
29238	hsa05168	388559	Herpes simplex virus 1 infection
29239	hsa05168	388561	Herpes simplex virus 1 infection
29240	hsa05168	388566	Herpes simplex virus 1 infection
29241	hsa05168	388567	Herpes simplex virus 1 infection
29242	hsa05168	388569	Herpes simplex virus 1 infection
29243	hsa05168	389114	Herpes simplex virus 1 infection
29244	hsa05168	390927	Herpes simplex virus 1 infection
29245	hsa05168	390980	Herpes simplex virus 1 infection
29246	hsa05168	400720	Herpes simplex virus 1 infection
29247	hsa05168	4049	Herpes simplex virus 1 infection
29248	hsa05168	440077	Herpes simplex virus 1 infection
29249	hsa05168	440275	Herpes simplex virus 1 infection
29250	hsa05168	440515	Herpes simplex virus 1 infection
29251	hsa05168	441234	Herpes simplex virus 1 infection
29252	hsa05168	442319	Herpes simplex virus 1 infection
29253	hsa05168	4615	Herpes simplex virus 1 infection
29254	hsa05168	4790	Herpes simplex virus 1 infection
29255	hsa05168	4792	Herpes simplex virus 1 infection
29256	hsa05168	4938	Herpes simplex virus 1 infection
29257	hsa05168	4939	Herpes simplex virus 1 infection
29258	hsa05168	4940	Herpes simplex virus 1 infection
29259	hsa05168	51135	Herpes simplex virus 1 infection
29260	hsa05168	51276	Herpes simplex virus 1 infection
29261	hsa05168	51385	Herpes simplex virus 1 infection
29262	hsa05168	51427	Herpes simplex virus 1 infection
29263	hsa05168	51710	Herpes simplex virus 1 infection
29264	hsa05168	5199	Herpes simplex virus 1 infection
29265	hsa05168	5290	Herpes simplex virus 1 infection
29266	hsa05168	5291	Herpes simplex virus 1 infection
29267	hsa05168	5293	Herpes simplex virus 1 infection
29268	hsa05168	5295	Herpes simplex virus 1 infection
29269	hsa05168	5296	Herpes simplex virus 1 infection
29270	hsa05168	5371	Herpes simplex virus 1 infection
29271	hsa05168	54106	Herpes simplex virus 1 infection
29272	hsa05168	54205	Herpes simplex virus 1 infection
29273	hsa05168	5451	Herpes simplex virus 1 infection
29274	hsa05168	5452	Herpes simplex virus 1 infection
29275	hsa05168	54753	Herpes simplex virus 1 infection
29276	hsa05168	54811	Herpes simplex virus 1 infection
29277	hsa05168	54925	Herpes simplex virus 1 infection
29278	hsa05168	5499	Herpes simplex virus 1 infection
29279	hsa05168	5500	Herpes simplex virus 1 infection
29280	hsa05168	5501	Herpes simplex virus 1 infection
29281	hsa05168	55422	Herpes simplex virus 1 infection
29282	hsa05168	55552	Herpes simplex virus 1 infection
29283	hsa05168	55659	Herpes simplex virus 1 infection
29284	hsa05168	55713	Herpes simplex virus 1 infection
29285	hsa05168	55762	Herpes simplex virus 1 infection
29286	hsa05168	55769	Herpes simplex virus 1 infection
29287	hsa05168	55786	Herpes simplex virus 1 infection
29288	hsa05168	55900	Herpes simplex virus 1 infection
29289	hsa05168	55998	Herpes simplex virus 1 infection
29290	hsa05168	56000	Herpes simplex virus 1 infection
29291	hsa05168	56001	Herpes simplex virus 1 infection
29292	hsa05168	5610	Herpes simplex virus 1 infection
29293	hsa05168	56242	Herpes simplex virus 1 infection
29294	hsa05168	567	Herpes simplex virus 1 infection
29295	hsa05168	572	Herpes simplex virus 1 infection
29296	hsa05168	57209	Herpes simplex virus 1 infection
29297	hsa05168	57232	Herpes simplex virus 1 infection
29298	hsa05168	57335	Herpes simplex virus 1 infection
29299	hsa05168	57343	Herpes simplex virus 1 infection
29300	hsa05168	57474	Herpes simplex virus 1 infection
29301	hsa05168	57506	Herpes simplex virus 1 infection
29302	hsa05168	57541	Herpes simplex virus 1 infection
29303	hsa05168	57547	Herpes simplex virus 1 infection
29304	hsa05168	57573	Herpes simplex virus 1 infection
29305	hsa05168	57615	Herpes simplex virus 1 infection
29306	hsa05168	57677	Herpes simplex virus 1 infection
29307	hsa05168	57693	Herpes simplex virus 1 infection
29308	hsa05168	57711	Herpes simplex virus 1 infection
29309	hsa05168	57786	Herpes simplex virus 1 infection
29310	hsa05168	578	Herpes simplex virus 1 infection
29311	hsa05168	5781	Herpes simplex virus 1 infection
29312	hsa05168	581	Herpes simplex virus 1 infection
29313	hsa05168	5818	Herpes simplex virus 1 infection
29314	hsa05168	5819	Herpes simplex virus 1 infection
29315	hsa05168	58492	Herpes simplex virus 1 infection
29316	hsa05168	58500	Herpes simplex virus 1 infection
29317	hsa05168	59348	Herpes simplex virus 1 infection
29318	hsa05168	596	Herpes simplex virus 1 infection
29319	hsa05168	5970	Herpes simplex virus 1 infection
29320	hsa05168	598	Herpes simplex virus 1 infection
29321	hsa05168	6009	Herpes simplex virus 1 infection
29322	hsa05168	6041	Herpes simplex virus 1 infection
29323	hsa05168	6347	Herpes simplex virus 1 infection
29324	hsa05168	6352	Herpes simplex virus 1 infection
29325	hsa05168	637	Herpes simplex virus 1 infection
29326	hsa05168	63934	Herpes simplex virus 1 infection
29327	hsa05168	641339	Herpes simplex virus 1 infection
29328	hsa05168	64135	Herpes simplex virus 1 infection
29329	hsa05168	64170	Herpes simplex virus 1 infection
29330	hsa05168	6426	Herpes simplex virus 1 infection
29331	hsa05168	6427	Herpes simplex virus 1 infection
29332	hsa05168	6428	Herpes simplex virus 1 infection
29333	hsa05168	6429	Herpes simplex virus 1 infection
29334	hsa05168	6430	Herpes simplex virus 1 infection
29335	hsa05168	6431	Herpes simplex virus 1 infection
29336	hsa05168	6432	Herpes simplex virus 1 infection
29337	hsa05168	646915	Herpes simplex virus 1 infection
29338	hsa05168	65243	Herpes simplex virus 1 infection
29339	hsa05168	65251	Herpes simplex virus 1 infection
29340	hsa05168	6672	Herpes simplex virus 1 infection
29341	hsa05168	6714	Herpes simplex virus 1 infection
29342	hsa05168	6732	Herpes simplex virus 1 infection
29343	hsa05168	6772	Herpes simplex virus 1 infection
29344	hsa05168	6773	Herpes simplex virus 1 infection
29345	hsa05168	684	Herpes simplex virus 1 infection
29346	hsa05168	6850	Herpes simplex virus 1 infection
29347	hsa05168	6885	Herpes simplex virus 1 infection
29348	hsa05168	6890	Herpes simplex virus 1 infection
29349	hsa05168	6891	Herpes simplex virus 1 infection
29350	hsa05168	6892	Herpes simplex virus 1 infection
29351	hsa05168	6940	Herpes simplex virus 1 infection
29352	hsa05168	7097	Herpes simplex virus 1 infection
29353	hsa05168	7098	Herpes simplex virus 1 infection
29354	hsa05168	7124	Herpes simplex virus 1 infection
29355	hsa05168	7132	Herpes simplex virus 1 infection
29356	hsa05168	7157	Herpes simplex virus 1 infection
29357	hsa05168	718	Herpes simplex virus 1 infection
29358	hsa05168	7186	Herpes simplex virus 1 infection
29359	hsa05168	7187	Herpes simplex virus 1 infection
29360	hsa05168	7188	Herpes simplex virus 1 infection
29361	hsa05168	7189	Herpes simplex virus 1 infection
29362	hsa05168	7248	Herpes simplex virus 1 infection
29363	hsa05168	7249	Herpes simplex virus 1 infection
